action,curr_lane,free_E,free_NE,free_NW,free_SE,free_SW,free_W,orig_label_lc,latent_collision,iaction,probability,elapsed_time,group_id,ranking,frequency,potential_crash_before_intervention,potential_crash_after_intervention,best_intervention
change_to_left,False,False,True,False,False,False,False,True,True,keep,0.000999,2.57120680809021,43,1,2500,True,False,*
change_to_left,False,False,True,False,False,False,False,True,True,swerve_left,0.5,2.59125757217407,43,2,NA,True,False,
change_to_left,False,False,True,False,False,False,False,True,True,swerve_right,0.5,2.66041374206543,43,2,NA,True,False,
change_to_left,False,False,True,False,False,False,False,True,True,change_to_right,0.999001,2.57763385772705,43,3,NA,True,True,
change_to_left,False,False,True,False,False,False,False,True,True,cruise,0.999001,2.58968758583069,43,3,NA,True,True,
change_to_left,False,False,True,False,False,False,False,True,True,change_to_left,1,2.59048938751221,43,4,NA,True,True,
change_to_right,False,False,True,False,False,False,True,True,True,keep,0.000999,2.60360097885132,44,1,2500,True,False,*
change_to_right,False,False,True,False,False,False,True,True,True,swerve_left,0.000999,2.59461832046509,44,1,2500,True,False,
change_to_right,False,False,True,False,False,False,True,True,True,swerve_right,0.5,2.58011198043823,44,2,NA,True,False,
change_to_right,False,False,True,False,False,False,True,True,True,change_to_left,0.999001,2.58874344825745,44,3,NA,True,True,
change_to_right,False,False,True,False,False,False,True,True,True,cruise,0.999001,2.59379172325134,44,3,NA,True,True,
change_to_right,False,False,True,False,False,False,True,True,True,change_to_right,1,2.57445693016052,44,4,NA,True,True,
cruise,False,False,True,False,False,False,True,True,True,keep,0.000999,2.56529855728149,45,1,2500,True,False,
cruise,False,False,True,False,False,False,True,True,True,swerve_left,0.000999,2.58373546600342,45,1,2500,True,False,*
cruise,False,False,True,False,False,False,True,True,True,swerve_right,0.5,2.60957956314087,45,2,NA,True,False,
cruise,False,False,True,False,False,False,True,True,True,change_to_left,0.999001,2.60080933570862,45,3,NA,True,True,
cruise,False,False,True,False,False,False,True,True,True,change_to_right,0.999001,2.57699584960938,45,3,NA,True,True,
cruise,False,False,True,False,False,False,True,True,True,cruise,1,2.59711289405823,45,4,NA,True,True,
change_to_left,False,False,True,False,False,False,True,True,True,keep,0.000999,2.57616567611694,46,1,2500,True,False,
change_to_left,False,False,True,False,False,False,True,True,True,swerve_left,0.000999,2.59214901924133,46,1,2500,True,False,*
change_to_left,False,False,True,False,False,False,True,True,True,swerve_right,0.5,2.60008025169373,46,2,NA,True,False,
change_to_left,False,False,True,False,False,False,True,True,True,change_to_right,0.999001,2.61906456947327,46,3,NA,True,True,
change_to_left,False,False,True,False,False,False,True,True,True,cruise,0.999001,2.57314729690552,46,3,NA,True,True,
change_to_left,False,False,True,False,False,False,True,True,True,change_to_left,1,2.59791040420532,46,4,NA,True,True,
change_to_right,False,False,True,False,False,True,False,True,True,keep,0.000999,2.56991267204285,47,1,2505,True,False,*
change_to_right,False,False,True,False,False,True,False,True,True,swerve_left,0.5,2.60196208953857,47,2,NA,True,False,
change_to_right,False,False,True,False,False,True,False,True,True,swerve_right,0.5,2.58533048629761,47,2,NA,True,False,
change_to_right,False,False,True,False,False,True,False,True,True,change_to_left,0.999001,2.60554027557373,47,3,NA,True,True,
change_to_right,False,False,True,False,False,True,False,True,True,cruise,0.999001,2.58232736587524,47,3,NA,True,True,
change_to_right,False,False,True,False,False,True,False,True,True,change_to_right,1,2.55752635002136,47,4,NA,True,True,
cruise,False,False,True,False,False,True,False,True,True,keep,0.000999,2.57031917572022,48,1,2500,True,False,*
cruise,False,False,True,False,False,True,False,True,True,swerve_left,0.5,2.59976482391357,48,2,NA,True,False,
cruise,False,False,True,False,False,True,False,True,True,swerve_right,0.5,2.59343552589417,48,2,NA,True,False,
cruise,False,False,True,False,False,True,False,True,True,change_to_left,0.999001,2.59555912017822,48,3,NA,True,True,
cruise,False,False,True,False,False,True,False,True,True,change_to_right,0.999001,2.59584164619446,48,3,NA,True,True,
cruise,False,False,True,False,False,True,False,True,True,cruise,1,2.59433817863464,48,4,NA,True,True,
change_to_left,False,False,True,False,False,True,False,True,True,keep,0.000999,2.59124755859375,49,1,2500,True,False,*
change_to_left,False,False,True,False,False,True,False,True,True,swerve_left,0.5,2.58362698554993,49,2,NA,True,False,
change_to_left,False,False,True,False,False,True,False,True,True,swerve_right,0.5,2.5892505645752,49,2,NA,True,False,
change_to_left,False,False,True,False,False,True,False,True,True,change_to_right,0.999001,2.59057116508484,49,3,NA,True,True,
change_to_left,False,False,True,False,False,True,False,True,True,cruise,0.999001,2.60068941116333,49,3,NA,True,True,
change_to_left,False,False,True,False,False,True,False,True,True,change_to_left,1,2.58036255836487,49,4,NA,True,True,
change_to_right,False,False,True,False,False,True,True,True,True,keep,0.000999,2.58383941650391,50,1,3279,True,False,
change_to_right,False,False,True,False,False,True,True,True,True,swerve_left,0.000999,2.58150386810303,50,1,3279,True,False,*
change_to_right,False,False,True,False,False,True,True,True,True,swerve_right,0.5,2.58467960357666,50,2,NA,True,False,
change_to_right,False,False,True,False,False,True,True,True,True,change_to_left,0.999001,2.60215950012207,50,3,NA,True,True,
change_to_right,False,False,True,False,False,True,True,True,True,cruise,0.999001,2.59564089775085,50,3,NA,True,True,
change_to_right,False,False,True,False,False,True,True,True,True,change_to_right,1,2.57496786117554,50,4,NA,True,True,
cruise,False,False,True,False,False,True,True,True,True,keep,0.000999,2.60968613624573,51,1,3785,True,False,*
cruise,False,False,True,False,False,True,True,True,True,swerve_left,0.000999,2.58163452148438,51,1,3785,True,False,
cruise,False,False,True,False,False,True,True,True,True,swerve_right,0.5,2.60347676277161,51,2,NA,True,False,
cruise,False,False,True,False,False,True,True,True,True,change_to_left,0.999001,2.58896994590759,51,3,NA,True,True,
cruise,False,False,True,False,False,True,True,True,True,change_to_right,0.999001,2.58369994163513,51,3,NA,True,True,
cruise,False,False,True,False,False,True,True,True,True,cruise,1,2.60458850860596,51,4,NA,True,True,
change_to_left,False,False,True,False,False,True,True,True,True,keep,0.000999,2.58093571662903,52,1,2500,True,False,*
change_to_left,False,False,True,False,False,True,True,True,True,swerve_left,0.000999,2.57261300086975,52,1,2500,True,False,
change_to_left,False,False,True,False,False,True,True,True,True,swerve_right,0.5,2.59024333953857,52,2,NA,True,False,
change_to_left,False,False,True,False,False,True,True,True,True,change_to_right,0.999001,2.58900618553162,52,3,NA,True,True,
change_to_left,False,False,True,False,False,True,True,True,True,cruise,0.999001,2.59155130386353,52,3,NA,True,True,
change_to_left,False,False,True,False,False,True,True,True,True,change_to_left,1,2.60406184196472,52,4,NA,True,True,
change_to_right,False,False,True,False,True,False,False,True,True,keep,0.000999,2.5702166557312,53,1,2500,True,False,*
change_to_right,False,False,True,False,True,False,False,True,True,swerve_left,0.5,2.5850567817688,53,2,NA,True,False,
change_to_right,False,False,True,False,True,False,False,True,True,swerve_right,0.5,2.58509731292725,53,2,NA,True,False,
change_to_right,False,False,True,False,True,False,False,True,True,change_to_left,0.999001,2.60609030723572,53,3,NA,True,True,
change_to_right,False,False,True,False,True,False,False,True,True,cruise,0.999001,2.60485529899597,53,3,NA,True,True,
change_to_right,False,False,True,False,True,False,False,True,True,change_to_right,1,2.57444524765015,53,4,NA,True,True,
cruise,False,False,True,False,True,False,False,True,True,keep,0.000999,2.56575655937195,54,1,2500,True,False,*
cruise,False,False,True,False,True,False,False,True,True,swerve_left,0.5,2.57547378540039,54,2,NA,True,False,
cruise,False,False,True,False,True,False,False,True,True,swerve_right,0.5,2.61729788780212,54,2,NA,True,False,
cruise,False,False,True,False,True,False,False,True,True,change_to_left,0.999001,2.60114908218384,54,3,NA,True,True,
cruise,False,False,True,False,True,False,False,True,True,change_to_right,0.999001,2.5810444355011,54,3,NA,True,True,
cruise,False,False,True,False,True,False,False,True,True,cruise,1,2.61465311050415,54,4,NA,True,True,
change_to_left,False,False,True,False,True,False,False,True,True,keep,0.000999,2.58431768417358,55,1,2500,True,False,*
change_to_left,False,False,True,False,True,False,False,True,True,swerve_left,0.5,2.59641361236572,55,2,NA,True,False,
change_to_left,False,False,True,False,True,False,False,True,True,swerve_right,0.5,2.59304881095886,55,2,NA,True,False,
change_to_left,False,False,True,False,True,False,False,True,True,change_to_right,0.999001,2.57768416404724,55,3,NA,True,True,
change_to_left,False,False,True,False,True,False,False,True,True,cruise,0.999001,2.57233643531799,55,3,NA,True,True,
change_to_left,False,False,True,False,True,False,False,True,True,change_to_left,1,2.61147522926331,55,4,NA,True,True,
change_to_right,False,False,True,False,True,False,True,True,True,keep,0.000999,2.57844400405884,56,1,2500,True,False,*
change_to_right,False,False,True,False,True,False,True,True,True,swerve_left,0.5,2.61844038963318,56,2,NA,True,False,
change_to_right,False,False,True,False,True,False,True,True,True,swerve_right,0.5,2.58244037628174,56,2,NA,True,False,
change_to_right,False,False,True,False,True,False,True,True,True,change_to_left,0.999001,2.58343696594238,56,3,NA,True,True,
change_to_right,False,False,True,False,True,False,True,True,True,cruise,0.999001,2.61340737342834,56,3,NA,True,True,
change_to_right,False,False,True,False,True,False,True,True,True,change_to_right,1,2.59077668190002,56,4,NA,True,True,
cruise,False,False,True,False,True,False,True,True,True,keep,0.000999,2.60136914253235,57,1,2500,True,False,*
cruise,False,False,True,False,True,False,True,True,True,swerve_left,0.000999,2.59225630760193,57,1,2500,True,False,
cruise,False,False,True,False,True,False,True,True,True,swerve_right,0.5,2.59238696098328,57,2,NA,True,False,
cruise,False,False,True,False,True,False,True,True,True,change_to_left,0.999001,2.58625841140747,57,3,NA,True,True,
cruise,False,False,True,False,True,False,True,True,True,change_to_right,0.999001,2.60688352584839,57,3,NA,True,True,
cruise,False,False,True,False,True,False,True,True,True,cruise,1,2.58322978019714,57,4,NA,True,True,
change_to_left,False,False,True,False,True,False,True,True,True,keep,0.000999,2.59579634666443,58,1,2500,True,False,
change_to_left,False,False,True,False,True,False,True,True,True,swerve_left,0.000999,2.6062753200531,58,1,2500,True,False,*
change_to_left,False,False,True,False,True,False,True,True,True,swerve_right,0.5,2.61144948005676,58,2,NA,True,False,
change_to_left,False,False,True,False,True,False,True,True,True,change_to_right,0.999001,2.57933449745178,58,3,NA,True,True,
change_to_left,False,False,True,False,True,False,True,True,True,cruise,0.999001,2.58890104293823,58,3,NA,True,True,
change_to_left,False,False,True,False,True,False,True,True,True,change_to_left,1,2.60410523414612,58,4,NA,True,True,
change_to_right,False,False,True,False,True,True,False,True,True,keep,0.5,2.58212423324585,59,1,2500,True,False,*
change_to_right,False,False,True,False,True,True,False,True,True,swerve_left,0.5,2.58045506477356,59,1,2500,True,False,
change_to_right,False,False,True,False,True,True,False,True,True,swerve_right,0.5,2.58265423774719,59,1,2500,True,False,
change_to_right,False,False,True,False,True,True,False,True,True,change_to_left,0.999001,2.60730457305908,59,2,NA,True,True,
change_to_right,False,False,True,False,True,True,False,True,True,cruise,0.999001,2.59477400779724,59,2,NA,True,True,
change_to_right,False,False,True,False,True,True,False,True,True,change_to_right,1,2.58349514007568,59,3,NA,True,True,
cruise,False,False,True,False,True,True,False,True,True,keep,0.5,2.56662774085999,60,1,2500,True,False,
cruise,False,False,True,False,True,True,False,True,True,swerve_left,0.5,2.57960844039917,60,1,2500,True,False,
cruise,False,False,True,False,True,True,False,True,True,swerve_right,0.5,2.58217144012451,60,1,2500,True,False,*
cruise,False,False,True,False,True,True,False,True,True,change_to_left,0.999001,2.58476090431213,60,2,NA,True,True,
cruise,False,False,True,False,True,True,False,True,True,change_to_right,0.999001,2.57969617843628,60,2,NA,True,True,
cruise,False,False,True,False,True,True,False,True,True,cruise,1,2.56472563743591,60,3,NA,True,True,
change_to_left,False,False,True,False,True,True,False,True,True,keep,0.5,2.57686018943787,61,1,2500,True,False,*
change_to_left,False,False,True,False,True,True,False,True,True,swerve_left,0.5,2.5926570892334,61,1,2500,True,False,
change_to_left,False,False,True,False,True,True,False,True,True,swerve_right,0.5,2.57907295227051,61,1,2500,True,False,
change_to_left,False,False,True,False,True,True,False,True,True,change_to_right,0.999001,2.59185767173767,61,2,NA,True,True,
change_to_left,False,False,True,False,True,True,False,True,True,cruise,0.999001,2.58579635620117,61,2,NA,True,True,
change_to_left,False,False,True,False,True,True,False,True,True,change_to_left,1,2.58821606636047,61,3,NA,True,True,
change_to_right,False,False,True,False,True,True,True,True,True,keep,0.000999,2.55926609039307,62,1,2731,True,False,*
change_to_right,False,False,True,False,True,True,True,True,True,swerve_left,0.5,2.57070136070251,62,2,NA,True,False,
change_to_right,False,False,True,False,True,True,True,True,True,swerve_right,0.5,2.58908939361572,62,2,NA,True,False,
change_to_right,False,False,True,False,True,True,True,True,True,change_to_left,0.999001,2.58909153938293,62,3,NA,True,True,
change_to_right,False,False,True,False,True,True,True,True,True,cruise,0.999001,2.58967614173889,62,3,NA,True,True,
change_to_right,False,False,True,False,True,True,True,True,True,change_to_right,1,2.60440516471863,62,4,NA,True,True,
cruise,False,False,True,False,True,True,True,True,True,keep,0.000999,2.57453846931458,63,1,3449,True,False,*
cruise,False,False,True,False,True,True,True,True,True,swerve_left,0.5,2.58794093132019,63,2,NA,True,False,
cruise,False,False,True,False,True,True,True,True,True,swerve_right,0.5,2.5779345035553,63,2,NA,True,False,
cruise,False,False,True,False,True,True,True,True,True,change_to_left,0.999001,2.59817290306091,63,3,NA,True,True,
cruise,False,False,True,False,True,True,True,True,True,change_to_right,0.999001,2.60565423965454,63,3,NA,True,True,
cruise,False,False,True,False,True,True,True,True,True,cruise,1,2.59551119804382,63,4,NA,True,True,
change_to_left,False,False,True,False,True,True,True,True,True,keep,0.000999,2.56500697135925,64,1,2502,True,False,*
change_to_left,False,False,True,False,True,True,True,True,True,swerve_left,0.5,2.60016369819641,64,2,NA,True,False,
